date,country,region,county,city,gt_airbnb,gt_hotel,gt_flights,gt_attraction_1,gt_attraction_2,gt_attraction_3,nights_spent,arrivals,bed_places,avg_length_of_stay,occupancy_rate
2023-07-01,Italy,Campania,Campania,naples,1,11,6,7,86,100,75265166.0,18991774.0,5207116.0,3.96,46.63
2023-08-01,Italy,Campania,Campania,naples,1,11,4,6,77,89,82608306.0,18251138.0,5207116.0,4.53,51.18
2023-09-01,Italy,Campania,Campania,naples,1,12,5,5,81,89,49881526.0,14800200.0,5207116.0,3.37,31.93
2023-10-01,Italy,Campania,Campania,naples,1,9,3,5,70,56,29051851.0,10214586.0,5207116.0,2.84,18.0
2023-11-01,Italy,Campania,Campania,naples,0,5,2,1,33,20,15738290.0,6013071.0,5207116.0,2.62,10.07
2023-12-01,Italy,Campania,Campania,naples,0,5,1,1,27,16,18949630.0,7013115.0,5207116.0,2.7,11.74
2024-01-01,Italy,Campania,Campania,naples,0,4,2,1,25,15,19283941.0,6261645.0,5498773.0,3.08,11.31
2024-02-01,Italy,Campania,Campania,naples,0,6,3,1,26,24,20581607.0,6827561.0,5498773.0,3.01,12.91
2024-03-01,Italy,Campania,Campania,naples,1,6,2,2,42,34,24157263.0,8682910.0,5498773.0,2.78,14.17
2024-04-01,Italy,Campania,Campania,naples,1,9,2,5,66,56,28025516.0,10483894.0,5498773.0,2.67,16.99
2024-05-01,Italy,Campania,Campania,naples,1,10,3,5,76,77,40002340.0,13700842.0,5498773.0,2.92,23.47
2024-06-01,Italy,Campania,Campania,naples,1,10,5,6,81,95,53795179.0,16158674.0,5498773.0,3.33,32.61
2024-07-01,Italy,Campania,Campania,naples,1,11,6,6,76,97,76710786.0,18696373.0,5498773.0,4.1,45.0
2024-08-01,Italy,Campania,Campania,naples,1,11,4,5,73,91,84188928.0,19317360.0,5498773.0,4.36,49.39
2024-09-01,Italy,Campania,Campania,naples,1,11,5,6,84,84,50585783.0,14641663.0,5498773.0,3.45,30.66
2024-10-01,Italy,Campania,Campania,naples,1,11,4,6,81,64,31416979.0,10804943.0,5498773.0,2.91,18.43
2024-11-01,Italy,Campania,Campania,naples,0,6,2,2,58,22,17700164.0,6894354.0,5498773.0,2.57,10.73
2024-12-01,Italy,Campania,Campania,naples,0,5,1,1,93,16,19709559.0,7177724.0,5498773.0,2.75,11.56
2025-01-01,Italy,Campania,Campania,naples,0,5,3,1,44,18,19510118.0,6145038.0,,3.17,
2025-02-01,Italy,Campania,Campania,naples,1,5,2,2,34,19,19876181.0,6407006.0,,3.1,
2025-03-01,Italy,Campania,Campania,naples,0,6,2,2,52,34,22329886.0,7733441.0,,2.89,
2025-04-01,Italy,Campania,Campania,naples,1,8,3,5,100,58,29763626.0,10600725.0,,2.81,
2025-05-01,Italy,Campania,Campania,naples,1,9,3,6,87,69,38798137.0,13411299.0,,2.89,
2025-06-01,Italy,Campania,Campania,naples,1,10,6,6,90,88,59036969.0,16790616.0,,3.52,
2025-07-01,Italy,Campania,Campania,naples,1,11,5,8,86,88,79066124.0,18268163.0,,4.33,
2025-08-01,Italy,Campania,Campania,naples,1,11,6,8,88,86,85229731.0,19094915.0,,4.46,
2025-09-01,Italy,Campania,Campania,naples,1,14,5,7,89,86,52434818.0,14801334.0,,3.54,
2025-10-01,Italy,Campania,Campania,naples,0,11,3,5,80,57,32578759.0,11063742.0,,2.94,
2025-11-01,Italy,Campania,Campania,naples,1,10,7,2,45,23,17254247.0,6538022.0,,2.64,
2025-12-01,Italy,Campania,Campania,naples,0,8,6,2,36,18,20974953.0,7516652.0,,2.79,
2026-01-01,Italy,Campania,Campania,naples,0,6,4,1,32,17,21443453.0,6669377.0,,3.22,
2026-02-01,Italy,Campania,Campania,naples,0,7,4,2,34,28,,7365485.0,,,
2026-03-01,Italy,Campania,Campania,naples,1,9,5,3,51,35,,,,,
2020-01-01,Italy,Sicilia,Sicilia,palermo,4,60,18,1,1,0,17991284.0,6197405.0,5151356.0,2.9,11.27
2020-02-01,Italy,Sicilia,Sicilia,palermo,3,68,4,1,2,0,17763905.0,5973835.0,5151356.0,2.97,11.89
2020-03-01,Italy,Sicilia,Sicilia,palermo,1,18,1,0,0,0,3863237.0,811074.0,5151356.0,4.76,2.42
2020-04-01,Italy,Sicilia,Sicilia,palermo,1,10,1,0,0,0,1325236.0,78747.0,5151356.0,16.83,0.86
2020-05-01,Italy,Sicilia,Sicilia,palermo,2,17,2,0,0,0,2288349.0,515876.0,5151356.0,4.44,1.43
2020-06-01,Italy,Sicilia,Sicilia,palermo,5,45,3,0,0,0,11704846.0,3815585.0,5151356.0,3.07,7.57
2020-07-01,Italy,Sicilia,Sicilia,palermo,7,76,0,1,1,0,39957570.0,9745648.0,5151356.0,4.1,25.02
2020-08-01,Italy,Sicilia,Sicilia,palermo,6,89,2,1,3,23,64343840.0,14315376.0,5151356.0,4.49,40.29
2020-09-01,Italy,Sicilia,Sicilia,palermo,3,57,1,1,4,22,30526126.0,8276252.0,5151356.0,3.69,19.75
2020-10-01,Italy,Sicilia,Sicilia,palermo,2,42,1,1,3,19,11383735.0,3962805.0,5151356.0,2.87,7.13
2020-11-01,Italy,Sicilia,Sicilia,palermo,1,17,0,0,0,0,3771653.0,991649.0,5151356.0,3.8,2.44
2020-12-01,Italy,Sicilia,Sicilia,palermo,1,18,1,0,1,0,3527304.0,1017886.0,5151356.0,3.47,2.21
2021-01-01,Italy,Sicilia,Sicilia,palermo,2,26,1,0,1,0,3523071.0,1077992.0,5120175.0,3.27,2.22
2021-02-01,Italy,Sicilia,Sicilia,palermo,1,30,1,0,2,0,4439497.0,1616787.0,5120175.0,2.75,3.1
2021-03-01,Italy,Sicilia,Sicilia,palermo,1,23,0,0,1,0,4247842.0,1282589.0,5120175.0,3.31,2.68
2021-04-01,Italy,Sicilia,Sicilia,palermo,3,35,0,0,1,0,4288406.0,1390210.0,5120175.0,3.08,2.79
2021-05-01,Italy,Sicilia,Sicilia,palermo,5,56,1,0,1,0,11333102.0,4224593.0,5120175.0,2.68,7.14
2021-06-01,Italy,Sicilia,Sicilia,palermo,7,81,1,0,1,17,30504121.0,8878216.0,5120175.0,3.44,19.86
2021-07-01,Italy,Sicilia,Sicilia,palermo,6,92,1,1,2,20,61842706.0,14791631.0,5120175.0,4.18,38.96
2021-08-01,Italy,Sicilia,Sicilia,palermo,6,100,1,1,3,31,79734403.0,16759492.0,5120175.0,4.76,50.23
2021-09-01,Italy,Sicilia,Sicilia,palermo,4,73,1,1,3,26,41575248.0,11044624.0,5120175.0,3.76,27.07
2021-10-01,Italy,Sicilia,Sicilia,palermo,3,71,2,2,3,25,22441211.0,8419240.0,5120175.0,2.67,14.14
2021-11-01,Italy,Sicilia,Sicilia,palermo,3,49,1,0,1,0,11723237.0,4365064.0,5120175.0,2.69,7.63
2021-12-01,Italy,Sicilia,Sicilia,palermo,3,48,0,0,2,0,13525298.0,4820529.0,5120175.0,2.81,8.52
2022-01-01,Italy,Sicilia,Sicilia,palermo,3,44,1,0,1,0,11981957.0,3705612.0,5200234.0,3.23,7.43
2022-02-01,Italy,Sicilia,Sicilia,palermo,5,67,2,0,2,16,13442993.0,4593498.0,5200234.0,2.93,9.23
2022-03-01,Italy,Sicilia,Sicilia,palermo,8,67,2,1,2,20,16002578.0,5361749.0,5200234.0,2.98,9.93
2022-04-01,Italy,Sicilia,Sicilia,palermo,9,78,2,2,3,22,24559355.0,9000924.0,5200234.0,2.73,15.74
2022-05-01,Italy,Sicilia,Sicilia,palermo,8,97,2,1,5,36,29179070.0,10227273.0,5200234.0,2.85,18.1
2022-06-01,Italy,Sicilia,Sicilia,palermo,8,89,3,2,5,39,53150195.0,15031822.0,5200234.0,3.54,34.07
2022-07-01,Italy,Sicilia,Sicilia,palermo,8,85,3,2,6,40,73949512.0,18085838.0,5200234.0,4.09,45.87
2022-08-01,Italy,Sicilia,Sicilia,palermo,8,91,3,2,5,20,82805286.0,17643027.0,5200234.0,4.69,51.37
2022-09-01,Italy,Sicilia,Sicilia,palermo,5,74,2,2,5,50,47061933.0,13247341.0,5200234.0,3.55,30.17
2022-10-01,Italy,Sicilia,Sicilia,palermo,4,65,3,2,5,50,27820865.0,9878751.0,5200234.0,2.82,17.26
2022-11-01,Italy,Sicilia,Sicilia,palermo,3,52,1,1,2,18,14536527.0,5387311.0,5200234.0,2.7,9.32
2022-12-01,Italy,Sicilia,Sicilia,palermo,3,56,1,1,1,20,17518261.0,6351487.0,5200234.0,2.76,10.87
2023-01-01,Italy,Sicilia,Sicilia,palermo,4,70,2,0,2,15,18410981.0,6044449.0,5207116.0,3.05,11.41
2023-02-01,Italy,Sicilia,Sicilia,palermo,4,65,2,1,2,25,18601577.0,6207656.0,5207116.0,3.0,12.76
2023-03-01,Italy,Sicilia,Sicilia,palermo,6,84,2,1,2,35,20418232.0,7326660.0,5207116.0,2.79,12.65
2023-04-01,Italy,Sicilia,Sicilia,palermo,8,81,3,2,4,36,30004667.0,11235021.0,5207116.0,2.67,19.21
2023-05-01,Italy,Sicilia,Sicilia,palermo,7,75,3,2,9,44,34054110.0,11843191.0,5207116.0,2.88,21.1
2023-06-01,Italy,Sicilia,Sicilia,palermo,8,83,3,2,7,63,54185713.0,15695848.0,5207116.0,3.45,34.69
2023-07-01,Italy,Sicilia,Sicilia,palermo,9,87,6,2,7,65,75265166.0,18991774.0,5207116.0,3.96,46.63
2023-08-01,Italy,Sicilia,Sicilia,palermo,6,87,4,2,8,60,82608306.0,18251138.0,5207116.0,4.53,51.18
2023-09-01,Italy,Sicilia,Sicilia,palermo,5,73,3,4,7,61,49881526.0,14800200.0,5207116.0,3.37,31.93
2023-10-01,Italy,Sicilia,Sicilia,palermo,4,64,2,3,6,48,29051851.0,10214586.0,5207116.0,2.84,18.0
2023-11-01,Italy,Sicilia,Sicilia,palermo,3,52,2,1,4,14,15738290.0,6013071.0,5207116.0,2.62,10.07
2023-12-01,Italy,Sicilia,Sicilia,palermo,2,53,2,1,2,0,18949630.0,7013115.0,5207116.0,2.7,11.74
2024-01-01,Italy,Sicilia,Sicilia,palermo,3,60,2,0,2,19,19283941.0,6261645.0,5498773.0,3.08,11.31
2024-02-01,Italy,Sicilia,Sicilia,palermo,4,62,3,1,2,17,20581607.0,6827561.0,5498773.0,3.01,12.91
2024-03-01,Italy,Sicilia,Sicilia,palermo,5,71,3,1,2,39,24157263.0,8682910.0,5498773.0,2.78,14.17
2024-04-01,Italy,Sicilia,Sicilia,palermo,6,76,3,2,6,50,28025516.0,10483894.0,5498773.0,2.67,16.99
2024-05-01,Italy,Sicilia,Sicilia,palermo,6,76,3,3,7,47,40002340.0,13700842.0,5498773.0,2.92,23.47
2024-06-01,Italy,Sicilia,Sicilia,palermo,6,72,4,3,7,82,53795179.0,16158674.0,5498773.0,3.33,32.61
2024-07-01,Italy,Sicilia,Sicilia,palermo,6,79,4,3,16,56,76710786.0,18696373.0,5498773.0,4.1,45.0
2024-08-01,Italy,Sicilia,Sicilia,palermo,5,79,4,2,12,69,84188928.0,19317360.0,5498773.0,4.36,49.39
2024-09-01,Italy,Sicilia,Sicilia,palermo,5,66,3,3,8,100,50585783.0,14641663.0,5498773.0,3.45,30.66
2024-10-01,Italy,Sicilia,Sicilia,palermo,4,64,3,3,8,78,31416979.0,10804943.0,5498773.0,2.91,18.43
2024-11-01,Italy,Sicilia,Sicilia,palermo,3,44,1,1,3,31,17700164.0,6894354.0,5498773.0,2.57,10.73
2024-12-01,Italy,Sicilia,Sicilia,palermo,2,42,2,1,2,0,19709559.0,7177724.0,5498773.0,2.75,11.56
2025-01-01,Italy,Sicilia,Sicilia,palermo,4,51,2,0,2,22,19510118.0,6145038.0,,3.17,
2025-02-01,Italy,Sicilia,Sicilia,palermo,4,51,2,0,3,24,19876181.0,6407006.0,,3.1,
2025-03-01,Italy,Sicilia,Sicilia,palermo,5,61,3,2,2,42,22329886.0,7733441.0,,2.89,
2025-04-01,Italy,Sicilia,Sicilia,palermo,5,56,3,3,8,52,29763626.0,10600725.0,,2.81,
2025-05-01,Italy,Sicilia,Sicilia,palermo,5,57,2,3,7,54,38798137.0,13411299.0,,2.89,
2025-06-01,Italy,Sicilia,Sicilia,palermo,5,56,4,3,20,69,59036969.0,16790616.0,,3.52,
2025-07-01,Italy,Sicilia,Sicilia,palermo,5,69,3,3,9,74,79066124.0,18268163.0,,4.33,
2025-08-01,Italy,Sicilia,Sicilia,palermo,5,68,4,2,10,53,85229731.0,19094915.0,,4.46,
2025-09-01,Italy,Sicilia,Sicilia,palermo,3,61,4,4,9,84,52434818.0,14801334.0,,3.54,
2025-10-01,Italy,Sicilia,Sicilia,palermo,4,50,4,4,8,77,32578759.0,11063742.0,,2.94,
2025-11-01,Italy,Sicilia,Sicilia,palermo,3,48,6,1,3,36,17254247.0,6538022.0,,2.64,
2025-12-01,Italy,Sicilia,Sicilia,palermo,2,42,4,1,3,19,20974953.0,7516652.0,,2.79,
2026-01-01,Italy,Sicilia,Sicilia,palermo,3,45,3,1,3,27,21443453.0,6669377.0,,3.22,
2026-02-01,Italy,Sicilia,Sicilia,palermo,3,51,4,0,3,28,,7365485.0,,,
2026-03-01,Italy,Sicilia,Sicilia,palermo,4,59,5,2,4,38,,,,,
2020-01-01,Italy,Lazio,Lazio,rome,3,47,16,55,14,50,17991284.0,6197405.0,5151356.0,2.9,11.27
2020-02-01,Italy,Lazio,Lazio,rome,3,47,16,54,13,44,17763905.0,5973835.0,5151356.0,2.97,11.89
2020-03-01,Italy,Lazio,Lazio,rome,1,14,12,15,2,29,3863237.0,811074.0,5151356.0,4.76,2.42
2020-04-01,Italy,Lazio,Lazio,rome,0,6,3,9,0,35,1325236.0,78747.0,5151356.0,16.83,0.86
2020-05-01,Italy,Lazio,Lazio,rome,0,6,5,9,1,40,2288349.0,515876.0,5151356.0,4.44,1.43
2020-06-01,Italy,Lazio,Lazio,rome,1,12,7,13,1,28,11704846.0,3815585.0,5151356.0,3.07,7.57
2020-07-01,Italy,Lazio,Lazio,rome,2,21,7,19,2,30,39957570.0,9745648.0,5151356.0,4.1,25.02
2020-08-01,Italy,Lazio,Lazio,rome,2,25,7,27,4,38,64343840.0,14315376.0,5151356.0,4.49,40.29
2020-09-01,Italy,Lazio,Lazio,rome,1,27,6,28,4,38,30526126.0,8276252.0,5151356.0,3.69,19.75
2020-10-01,Italy,Lazio,Lazio,rome,1,18,5,19,3,34,11383735.0,3962805.0,5151356.0,2.87,7.13
2020-11-01,Italy,Lazio,Lazio,rome,0,9,4,12,1,26,3771653.0,991649.0,5151356.0,3.8,2.44
2020-12-01,Italy,Lazio,Lazio,rome,0,10,4,9,1,28,3527304.0,1017886.0,5151356.0,3.47,2.21
2021-01-01,Italy,Lazio,Lazio,rome,0,10,4,9,1,27,3523071.0,1077992.0,5120175.0,3.27,2.22
2021-02-01,Italy,Lazio,Lazio,rome,0,13,4,10,1,30,4439497.0,1616787.0,5120175.0,2.75,3.1
2021-03-01,Italy,Lazio,Lazio,rome,0,9,4,8,1,28,4247842.0,1282589.0,5120175.0,3.31,2.68
2021-04-01,Italy,Lazio,Lazio,rome,0,11,4,9,0,30,4288406.0,1390210.0,5120175.0,3.08,2.79
2021-05-01,Italy,Lazio,Lazio,rome,1,18,5,14,1,39,11333102.0,4224593.0,5120175.0,2.68,7.14
2021-06-01,Italy,Lazio,Lazio,rome,1,24,8,18,2,36,30504121.0,8878216.0,5120175.0,3.44,19.86
2021-07-01,Italy,Lazio,Lazio,rome,2,39,10,43,7,39,61842706.0,14791631.0,5120175.0,4.18,38.96
2021-08-01,Italy,Lazio,Lazio,rome,2,46,10,50,9,48,79734403.0,16759492.0,5120175.0,4.76,50.23
2021-09-01,Italy,Lazio,Lazio,rome,3,46,12,47,9,48,41575248.0,11044624.0,5120175.0,3.76,27.07
2021-10-01,Italy,Lazio,Lazio,rome,2,53,12,54,11,51,22441211.0,8419240.0,5120175.0,2.67,14.14
2021-11-01,Italy,Lazio,Lazio,rome,1,39,10,40,8,56,11723237.0,4365064.0,5120175.0,2.69,7.63
2021-12-01,Italy,Lazio,Lazio,rome,1,32,9,32,6,48,13525298.0,4820529.0,5120175.0,2.81,8.52
2022-01-01,Italy,Lazio,Lazio,rome,1,22,10,23,3,48,11981957.0,3705612.0,5200234.0,3.23,7.43
2022-02-01,Italy,Lazio,Lazio,rome,2,32,14,37,8,50,13442993.0,4593498.0,5200234.0,2.93,9.23
2022-03-01,Italy,Lazio,Lazio,rome,3,43,13,50,10,63,16002578.0,5361749.0,5200234.0,2.98,9.93
2022-04-01,Italy,Lazio,Lazio,rome,4,56,13,67,14,81,24559355.0,9000924.0,5200234.0,2.73,15.74
2022-05-01,Italy,Lazio,Lazio,rome,3,60,15,64,19,80,29179070.0,10227273.0,5200234.0,2.85,18.1
2022-06-01,Italy,Lazio,Lazio,rome,4,65,20,81,28,58,53150195.0,15031822.0,5200234.0,3.54,34.07
2022-07-01,Italy,Lazio,Lazio,rome,4,69,21,90,28,62,73949512.0,18085838.0,5200234.0,4.09,45.87
2022-08-01,Italy,Lazio,Lazio,rome,3,59,16,76,24,66,82805286.0,17643027.0,5200234.0,4.69,51.37
2022-09-01,Italy,Lazio,Lazio,rome,5,73,20,76,26,69,47061933.0,13247341.0,5200234.0,3.55,30.17
2022-10-01,Italy,Lazio,Lazio,rome,4,66,18,73,22,76,27820865.0,9878751.0,5200234.0,2.82,17.26
2022-11-01,Italy,Lazio,Lazio,rome,2,46,13,50,14,61,14536527.0,5387311.0,5200234.0,2.7,9.32
2022-12-01,Italy,Lazio,Lazio,rome,2,42,11,50,11,70,17518261.0,6351487.0,5200234.0,2.76,10.87
2023-01-01,Italy,Lazio,Lazio,rome,2,41,14,43,10,70,18410981.0,6044449.0,5207116.0,3.05,11.41
2023-02-01,Italy,Lazio,Lazio,rome,3,43,16,50,12,64,18601577.0,6207656.0,5207116.0,3.0,12.76
2023-03-01,Italy,Lazio,Lazio,rome,4,54,16,61,16,86,20418232.0,7326660.0,5207116.0,2.79,12.65
2023-04-01,Italy,Lazio,Lazio,rome,3,64,14,81,24,96,30004667.0,11235021.0,5207116.0,2.67,19.21
2023-05-01,Italy,Lazio,Lazio,rome,4,69,16,84,31,87,34054110.0,11843191.0,5207116.0,2.88,21.1
2023-06-01,Italy,Lazio,Lazio,rome,4,77,18,97,38,84,54185713.0,15695848.0,5207116.0,3.45,34.69
2023-07-01,Italy,Lazio,Lazio,rome,4,84,22,91,41,96,75265166.0,18991774.0,5207116.0,3.96,46.63
2023-08-01,Italy,Lazio,Lazio,rome,3,68,19,94,32,77,82608306.0,18251138.0,5207116.0,4.53,51.18
2023-09-01,Italy,Lazio,Lazio,rome,5,80,24,87,34,82,49881526.0,14800200.0,5207116.0,3.37,31.93
2023-10-01,Italy,Lazio,Lazio,rome,4,75,18,84,28,83,29051851.0,10214586.0,5207116.0,2.84,18.0
2023-11-01,Italy,Lazio,Lazio,rome,3,51,14,62,17,61,15738290.0,6013071.0,5207116.0,2.62,10.07
2023-12-01,Italy,Lazio,Lazio,rome,2,44,12,54,13,68,18949630.0,7013115.0,5207116.0,2.7,11.74
2024-01-01,Italy,Lazio,Lazio,rome,2,42,15,49,11,60,19283941.0,6261645.0,5498773.0,3.08,11.31
2024-02-01,Italy,Lazio,Lazio,rome,3,47,17,55,13,67,20581607.0,6827561.0,5498773.0,3.01,12.91
2024-03-01,Italy,Lazio,Lazio,rome,3,53,16,72,18,79,24157263.0,8682910.0,5498773.0,2.78,14.17
2024-04-01,Italy,Lazio,Lazio,rome,3,61,15,85,23,100,28025516.0,10483894.0,5498773.0,2.67,16.99
2024-05-01,Italy,Lazio,Lazio,rome,4,72,17,89,32,92,40002340.0,13700842.0,5498773.0,2.92,23.47
2024-06-01,Italy,Lazio,Lazio,rome,4,73,19,93,38,77,53795179.0,16158674.0,5498773.0,3.33,32.61
2024-07-01,Italy,Lazio,Lazio,rome,3,70,22,98,38,73,76710786.0,18696373.0,5498773.0,4.1,45.0
2024-08-01,Italy,Lazio,Lazio,rome,3,67,21,99,32,64,84188928.0,19317360.0,5498773.0,4.36,49.39
2024-09-01,Italy,Lazio,Lazio,rome,5,79,21,97,35,74,50585783.0,14641663.0,5498773.0,3.45,30.66
2024-10-01,Italy,Lazio,Lazio,rome,4,75,19,96,29,84,31416979.0,10804943.0,5498773.0,2.91,18.43
2024-11-01,Italy,Lazio,Lazio,rome,2,52,15,67,14,62,17700164.0,6894354.0,5498773.0,2.57,10.73
2024-12-01,Italy,Lazio,Lazio,rome,2,42,11,51,14,58,19709559.0,7177724.0,5498773.0,2.75,11.56
2025-01-01,Italy,Lazio,Lazio,rome,4,40,17,47,12,58,19510118.0,6145038.0,,3.17,
2025-02-01,Italy,Lazio,Lazio,rome,3,46,17,48,13,60,19876181.0,6407006.0,,3.1,
2025-03-01,Italy,Lazio,Lazio,rome,3,53,16,60,20,69,22329886.0,7733441.0,,2.89,
2025-04-01,Italy,Lazio,Lazio,rome,4,60,15,79,25,75,29763626.0,10600725.0,,2.81,
2025-05-01,Italy,Lazio,Lazio,rome,4,70,15,87,33,81,38798137.0,13411299.0,,2.89,
2025-06-01,Italy,Lazio,Lazio,rome,4,73,23,98,40,71,59036969.0,16790616.0,,3.52,
2025-07-01,Italy,Lazio,Lazio,rome,3,74,22,100,38,68,79066124.0,18268163.0,,4.33,
2025-08-01,Italy,Lazio,Lazio,rome,4,68,23,99,34,69,85229731.0,19094915.0,,4.46,
2025-09-01,Italy,Lazio,Lazio,rome,5,78,21,96,37,80,52434818.0,14801334.0,,3.54,
2025-10-01,Italy,Lazio,Lazio,rome,4,76,22,90,32,96,32578759.0,11063742.0,,2.94,
2025-11-01,Italy,Lazio,Lazio,rome,5,67,33,66,19,70,17254247.0,6538022.0,,2.64,
2025-12-01,Italy,Lazio,Lazio,rome,4,59,25,61,17,73,20974953.0,7516652.0,,2.79,
2026-01-01,Italy,Lazio,Lazio,rome,4,47,25,49,14,57,21443453.0,6669377.0,,3.22,
2026-02-01,Italy,Lazio,Lazio,rome,5,59,26,62,15,71,,7365485.0,,,
2026-03-01,Italy,Lazio,Lazio,rome,5,73,29,81,21,76,,,,,
2020-01-01,Italy,Veneto,Veneto,venice,4,50,14,0,9,11,17991284.0,6197405.0,5151356.0,2.9,11.27
2020-02-01,Italy,Veneto,Veneto,venice,3,62,13,0,8,19,17763905.0,5973835.0,5151356.0,2.97,11.89
2020-03-01,Italy,Veneto,Veneto,venice,0,72,8,0,3,0,3863237.0,811074.0,5151356.0,4.76,2.42
2020-04-01,Italy,Veneto,Veneto,venice,0,31,2,0,3,0,1325236.0,78747.0,5151356.0,16.83,0.86
2020-05-01,Italy,Veneto,Veneto,venice,0,18,3,0,0,0,2288349.0,515876.0,5151356.0,4.44,1.43
2020-06-01,Italy,Veneto,Veneto,venice,2,30,6,0,3,0,11704846.0,3815585.0,5151356.0,3.07,7.57
2020-07-01,Italy,Veneto,Veneto,venice,2,42,6,0,5,9,39957570.0,9745648.0,5151356.0,4.1,25.02
2020-08-01,Italy,Veneto,Veneto,venice,3,63,6,0,11,14,64343840.0,14315376.0,5151356.0,4.49,40.29
2020-09-01,Italy,Veneto,Veneto,venice,2,55,7,0,8,11,30526126.0,8276252.0,5151356.0,3.69,19.75
2020-10-01,Italy,Veneto,Veneto,venice,2,33,3,0,5,0,11383735.0,3962805.0,5151356.0,2.87,7.13
2020-11-01,Italy,Veneto,Veneto,venice,0,11,4,0,3,0,3771653.0,991649.0,5151356.0,3.8,2.44
2020-12-01,Italy,Veneto,Veneto,venice,0,9,5,0,2,0,3527304.0,1017886.0,5151356.0,3.47,2.21
2021-01-01,Italy,Veneto,Veneto,venice,0,10,2,0,2,0,3523071.0,1077992.0,5120175.0,3.27,2.22
2021-02-01,Italy,Veneto,Veneto,venice,0,15,3,0,4,0,4439497.0,1616787.0,5120175.0,2.75,3.1
2021-03-01,Italy,Veneto,Veneto,venice,0,11,3,0,3,0,4247842.0,1282589.0,5120175.0,3.31,2.68
2021-04-01,Italy,Veneto,Veneto,venice,2,15,3,0,2,0,4288406.0,1390210.0,5120175.0,3.08,2.79
2021-05-01,Italy,Veneto,Veneto,venice,0,29,4,0,5,0,11333102.0,4224593.0,5120175.0,2.68,7.14
2021-06-01,Italy,Veneto,Veneto,venice,2,38,6,0,6,0,30504121.0,8878216.0,5120175.0,3.44,19.86
2021-07-01,Italy,Veneto,Veneto,venice,3,47,10,0,10,13,61842706.0,14791631.0,5120175.0,4.18,38.96
2021-08-01,Italy,Veneto,Veneto,venice,3,66,9,0,14,29,79734403.0,16759492.0,5120175.0,4.76,50.23
2021-09-01,Italy,Veneto,Veneto,venice,3,63,10,0,12,23,41575248.0,11044624.0,5120175.0,3.76,27.07
2021-10-01,Italy,Veneto,Veneto,venice,2,58,9,0,15,22,22441211.0,8419240.0,5120175.0,2.67,14.14
2021-11-01,Italy,Veneto,Veneto,venice,2,37,8,0,11,16,11723237.0,4365064.0,5120175.0,2.69,7.63
2021-12-01,Italy,Veneto,Veneto,venice,0,35,7,0,8,0,13525298.0,4820529.0,5120175.0,2.81,8.52
2022-01-01,Italy,Veneto,Veneto,venice,2,36,7,0,8,0,11981957.0,3705612.0,5200234.0,3.23,7.43
2022-02-01,Italy,Veneto,Veneto,venice,4,51,11,0,9,12,13442993.0,4593498.0,5200234.0,2.93,9.23
2022-03-01,Italy,Veneto,Veneto,venice,3,52,11,0,10,28,16002578.0,5361749.0,5200234.0,2.98,9.93
2022-04-01,Italy,Veneto,Veneto,venice,4,72,11,0,12,43,24559355.0,9000924.0,5200234.0,2.73,15.74
2022-05-01,Italy,Veneto,Veneto,venice,5,71,13,0,13,54,29179070.0,10227273.0,5200234.0,2.85,18.1
2022-06-01,Italy,Veneto,Veneto,venice,5,74,21,0,16,67,53150195.0,15031822.0,5200234.0,3.54,34.07
2022-07-01,Italy,Veneto,Veneto,venice,5,77,21,0,16,74,73949512.0,18085838.0,5200234.0,4.09,45.87
2022-08-01,Italy,Veneto,Veneto,venice,5,84,18,0,14,62,82805286.0,17643027.0,5200234.0,4.69,51.37
2022-09-01,Italy,Veneto,Veneto,venice,6,89,17,0,15,66,47061933.0,13247341.0,5200234.0,3.55,30.17
2022-10-01,Italy,Veneto,Veneto,venice,5,78,14,0,13,62,27820865.0,9878751.0,5200234.0,2.82,17.26
2022-11-01,Italy,Veneto,Veneto,venice,3,47,10,0,9,32,14536527.0,5387311.0,5200234.0,2.7,9.32
2022-12-01,Italy,Veneto,Veneto,venice,2,42,11,0,8,35,17518261.0,6351487.0,5200234.0,2.76,10.87
2023-01-01,Italy,Veneto,Veneto,venice,4,49,13,0,10,26,18410981.0,6044449.0,5207116.0,3.05,11.41
2023-02-01,Italy,Veneto,Veneto,venice,4,52,14,0,11,19,18601577.0,6207656.0,5207116.0,3.0,12.76
2023-03-01,Italy,Veneto,Veneto,venice,3,64,15,0,11,56,20418232.0,7326660.0,5207116.0,2.79,12.65
2023-04-01,Italy,Veneto,Veneto,venice,3,70,14,0,14,81,30004667.0,11235021.0,5207116.0,2.67,19.21
2023-05-01,Italy,Veneto,Veneto,venice,4,72,17,0,12,76,34054110.0,11843191.0,5207116.0,2.88,21.1
2023-06-01,Italy,Veneto,Veneto,venice,5,88,22,0,17,100,54185713.0,15695848.0,5207116.0,3.45,34.69
2023-07-01,Italy,Veneto,Veneto,venice,3,87,21,0,14,88,75265166.0,18991774.0,5207116.0,3.96,46.63
2023-08-01,Italy,Veneto,Veneto,venice,3,78,19,0,15,73,82608306.0,18251138.0,5207116.0,4.53,51.18
2023-09-01,Italy,Veneto,Veneto,venice,4,93,18,0,15,91,49881526.0,14800200.0,5207116.0,3.37,31.93
